opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,close_month,close_quarter,close_year,is_won,is_lost
J53D8EOL,Kary Hendrixson,GTX Plus Basic,Hottechi,Engaging,2016-12-14,2017-05-22,472.0,5,2,2017,0,0
LF8JZ3Q5,Kary Hendrixson,GTX Plus Basic,Hatfan,Won,2016-12-14,2017-03-13,1046.0,3,1,2017,1,0
MRGBSMQ5,Kary Hendrixson,GTX Plus Basic,Sunnamplex,Won,2016-12-14,2017-03-14,988.0,3,1,2017,1,0
CBAV8ZJL,Lajuana Vencill,GTX Basic,Codehow,Won,2016-12-14,2017-03-22,547.0,3,1,2017,1,0
J32XDDAW,Markita Hansen,GTX Basic,Hottechi,Engaging,2016-12-14,2017-05-22,472.0,5,2,2017,0,0
NN4DWBVN,Maureen Marcano,GTXPro,Singletechno,Lost,2016-12-14,2017-03-04,0.0,3,1,2017,0,1
6JXHEZYK,Versie Hillebrand,MG Special,Isdom,Won,2016-12-14,2017-03-31,54.0,3,1,2017,1,0
WDHNR2EI,Violet Mclelland,MG Special,Silis,Won,2016-12-14,2017-03-20,57.0,3,1,2017,1,0
4K750D6F,Violet Mclelland,MG Special,Yearin,Won,2016-12-14,2017-03-18,55.0,3,1,2017,1,0
94GI0ZJ7,Anna Snelling,GTX Plus Pro,Stanredtax,Won,2016-12-15,2017-03-15,2713.125,3,1,2017,1,0
TODG6DEK,Daniell Hammack,GTX Basic,Bioplex,Won,2016-12-15,2017-03-16,639.0,3,1,2017,1,0
G0ECB8FS,Kary Hendrixson,GTXPro,Labdrill,Won,2016-12-15,2017-03-15,2713.125,3,1,2017,1,0
1ZDDZD8B,Markita Hansen,MG Special,Hottechi,Engaging,2016-12-15,2017-05-22,472.0,5,2,2017,0,0
96MZYUY0,Vicki Laflamme,GTXPro,Fasehatice,Won,2016-12-15,2017-03-07,2713.125,3,1,2017,1,0
EZVKSQ9C,Boris Faz,GTX Plus Pro,Genco Pura Olive Oil Company,Engaging,2016-12-16,2017-05-22,472.0,5,2,2017,0,0
RJYG004O,Daniell Hammack,GTX Basic,Domzoom,Engaging,2016-12-16,2017-05-22,472.0,5,2,2017,0,0
JZOKHHWN,Donn Cantrell,GTX Plus Basic,Opentech,Won,2016-12-16,2017-03-07,1037.0,3,1,2017,1,0
EH6I67I0,James Ascencio,GTX Basic,Plexzap,Won,2016-12-16,2017-03-15,537.0,3,1,2017,1,0
JUUXF02Z,Kary Hendrixson,GTXPro,Hatfan,Won,2016-12-16,2017-03-09,2713.125,3,1,2017,1,0
OT87JDWO,Lajuana Vencill,GTX Basic,Konmatfix,Won,2016-12-16,2017-03-24,560.0,3,1,2017,1,0
YHKT6YJ7,Moses Frase,GTX Basic,dambase,Won,2016-12-16,2017-03-13,589.0,3,1,2017,1,0
H78I3TAY,Reed Clapper,GTX Basic,Mathtouch,Won,2016-12-16,2017-03-14,493.0,3,1,2017,1,0
1ROC43JK,Versie Hillebrand,MG Special,Betatech,Won,2016-12-16,2017-03-08,50.0,3,1,2017,1,0
LPZLQL48,Vicki Laflamme,GTX Basic,Y-corporation,Won,2016-12-16,2017-03-28,492.0,3,1,2017,1,0
PYOFK7ZD,Cassey Cress,GTX Basic,Hottechi,Engaging,2016-12-17,2017-05-22,472.0,5,2,2017,0,0
DWUXMAGZ,Corliss Cosme,GTX Plus Pro,Hottechi,Engaging,2016-12-17,2017-05-22,472.0,5,2,2017,0,0
3KR50X38,Corliss Cosme,GTX Plus Basic,Konex,Won,2016-12-17,2017-03-13,1255.0,3,1,2017,1,0
Q3WLHRE9,Darcel Schlecht,GTX Basic,Statholdings,Won,2016-12-17,2017-03-04,463.0,3,1,2017,1,0
IX7UEOAP,Donn Cantrell,GTX Plus Basic,Initech,Lost,2016-12-17,2017-03-27,0.0,3,1,2017,0,1
NQU62K1H,Donn Cantrell,GTX Basic,Zencorporation,Won,2016-12-17,2017-03-12,605.0,3,1,2017,1,0
NAQKOU0T,Hayden Neloms,GTX Plus Basic,Fasehatice,Won,2016-12-17,2017-03-20,1315.0,3,1,2017,1,0
I3V3GUAI,Lajuana Vencill,GTX Basic,Zumgoity,Won,2016-12-17,2017-03-02,559.0,3,1,2017,1,0
PN4VJDXY,Moses Frase,GTX Basic,Rundofase,Won,2016-12-17,2017-03-28,557.0,3,1,2017,1,0
K9D4DQ3R,Rosie Papadopoulos,MG Special,Vehement Capital Partners,Won,2016-12-17,2017-03-02,48.0,3,1,2017,1,0
9X6V79KE,Versie Hillebrand,GTX Plus Pro,Isdom,Won,2016-12-17,2017-03-25,2713.125,3,1,2017,1,0
6SN2RQJX,Vicki Laflamme,MG Special,Hottechi,Engaging,2016-12-17,2017-05-22,472.0,5,2,2017,0,0
W1KLFNE4,Anna Snelling,MG Advanced,Isdom,Won,2016-12-18,2017-03-02,2713.125,3,1,2017,1,0
NKPH3EFG,Cassey Cress,MG Advanced,Hottechi,Engaging,2016-12-18,2017-05-22,472.0,5,2,2017,0,0
GD2OCW12,Darcel Schlecht,GTX Basic,Finhigh,Won,2016-12-18,2017-03-14,514.0,3,1,2017,1,0
6XO4RYXK,Donn Cantrell,GTX Plus Basic,Silis,Won,2016-12-18,2017-03-15,1132.0,3,1,2017,1,0
18Y7GRPW,Garret Kinder,GTX Plus Pro,Silis,Won,2016-12-18,2017-03-21,2713.125,3,1,2017,1,0
127ZPLXQ,Kary Hendrixson,GTXPro,Hottechi,Lost,2016-12-18,2017-03-18,0.0,3,1,2017,0,1
U07C2HEG,Maureen Marcano,MG Special,Kan-code,Lost,2016-12-18,2017-03-14,0.0,3,1,2017,0,1
RNTOJ78L,Rosalina Dieter,MG Special,Hatfan,Lost,2016-12-18,2017-03-13,0.0,3,1,2017,0,1
N07K7DR7,Rosie Papadopoulos,MG Special,Plexzap,Engaging,2016-12-18,2017-05-22,472.0,5,2,2017,0,0
NLB4D5BQ,Versie Hillebrand,MG Advanced,Gogozoom,Won,2016-12-18,2017-03-24,2713.125,3,1,2017,1,0
FCFDJIEZ,Vicki Laflamme,GTXPro,Fasehatice,Won,2016-12-18,2017-03-21,2713.125,3,1,2017,1,0
YZGDW4G1,Violet Mclelland,MG Special,Initech,Won,2016-12-18,2017-03-14,64.0,3,1,2017,1,0
G8AO5FA2,Wilburn Farren,MG Advanced,Initech,Lost,2016-12-18,2017-03-27,0.0,3,1,2017,0,1
125VIRMX,Elease Gluck,GTK 500,Warephase,Engaging,2016-12-19,2017-05-22,472.0,5,2,2017,0,0
LXXW3TRW,Elease Gluck,GTX Plus Basic,Scotfind,Won,2016-12-19,2017-03-18,1164.0,3,1,2017,1,0
8KJ3H262,Elease Gluck,MG Special,Singletechno,Won,2016-12-19,2017-03-07,65.0,3,1,2017,1,0
88POGNEL,Gladys Colclough,GTX Plus Basic,Cancity,Lost,2016-12-19,2017-03-07,0.0,3,1,2017,0,1
UYP3NNU6,Kami Bicknell,GTX Basic,Groovestreet,Won,2016-12-19,2017-03-16,441.0,3,1,2017,1,0
S1V8684Y,Marty Freudenburg,GTX Plus Basic,Finhigh,Lost,2016-12-19,2017-03-12,0.0,3,1,2017,0,1
MOPWEMB5,Vicki Laflamme,GTXPro,Hatfan,Won,2016-12-19,2017-03-16,2713.125,3,1,2017,1,0
L62MDI48,Anna Snelling,MG Advanced,Isdom,Lost,2016-12-20,2017-03-01,0.0,3,1,2017,0,1
3ECHUPQY,Daniell Hammack,GTX Plus Basic,Hottechi,Engaging,2016-12-20,2017-05-22,472.0,5,2,2017,0,0
3EL8D4WO,Darcel Schlecht,MG Advanced,Codehow,Won,2016-12-20,2017-03-25,2713.125,3,1,2017,1,0
VOAN1NXG,Donn Cantrell,GTX Basic,Kinnamplus,Won,2016-12-20,2017-03-12,579.0,3,1,2017,1,0
ALW92XQL,Gladys Colclough,GTX Basic,Isdom,Lost,2016-12-20,2017-03-25,0.0,3,1,2017,0,1
TJ6ZA1M3,Kary Hendrixson,GTX Basic,Dalttechnology,Lost,2016-12-20,2017-03-07,0.0,3,1,2017,0,1
FKAFO8O9,Kary Hendrixson,MG Special,Xx-holding,Won,2016-12-20,2017-03-31,51.0,3,1,2017,1,0
1XBC7M9F,Markita Hansen,MG Special,Faxquote,Won,2016-12-20,2017-03-08,64.0,3,1,2017,1,0
8IXBS90G,Rosie Papadopoulos,MG Special,Donware,Won,2016-12-20,2017-03-08,60.0,3,1,2017,1,0
2X45BEOS,Cassey Cress,GTX Plus Basic,Ganjaflex,Won,2016-12-21,2017-03-27,1186.0,3,1,2017,1,0
EQ8X0QTL,Corliss Cosme,MG Advanced,Yearin,Won,2016-12-21,2017-03-09,2713.125,3,1,2017,1,0
5QD53WHF,Daniell Hammack,GTX Plus Basic,Donquadtech,Won,2016-12-21,2017-03-07,1020.0,3,1,2017,1,0
K5CWSFCW,Elease Gluck,GTXPro,Blackzim,Engaging,2016-12-21,2017-05-22,472.0,5,2,2017,0,0
79EABK3X,Hayden Neloms,MG Special,Zoomit,Won,2016-12-21,2017-03-23,53.0,3,1,2017,1,0
2DKO9X1T,Jonathan Berthelot,GTX Basic,Rundofase,Lost,2016-12-21,2017-03-10,0.0,3,1,2017,0,1
IBDEQVBN,Kary Hendrixson,GTX Basic,Faxquote,Lost,2016-12-21,2017-03-28,0.0,3,1,2017,0,1
QZ3VV4C1,Kary Hendrixson,GTXPro,Sunnamplex,Won,2016-12-21,2017-03-08,2713.125,3,1,2017,1,0
62AK8UWX,Moses Frase,GTX Basic,Codehow,Won,2016-12-21,2017-03-22,546.0,3,1,2017,1,0
5QM4ORNT,Niesha Huffines,GTX Plus Basic,Domzoom,Won,2016-12-21,2017-03-21,1212.0,3,1,2017,1,0
4H2QMS78,Vicki Laflamme,GTX Basic,Hottechi,Engaging,2016-12-21,2017-05-22,472.0,5,2,2017,0,0
S91N9YBL,Vicki Laflamme,GTX Basic,Sunnamplex,Lost,2016-12-21,2017-03-08,0.0,3,1,2017,0,1
44H0FJMH,Anna Snelling,GTX Plus Pro,Bioholding,Lost,2016-12-22,2017-03-27,0.0,3,1,2017,0,1
N5AZLQZR,Gladys Colclough,GTX Plus Pro,Dontechi,Won,2016-12-22,2017-03-14,2713.125,3,1,2017,1,0
4T295XQL,Kami Bicknell,MG Advanced,Finjob,Won,2016-12-22,2017-03-01,2713.125,3,1,2017,1,0
YFS5KLJJ,Rosalina Dieter,MG Special,Finjob,Won,2016-12-22,2017-03-31,45.0,3,1,2017,1,0
S8GLKDB9,Violet Mclelland,MG Special,Bioplex,Won,2016-12-22,2017-03-04,56.0,3,1,2017,1,0
SQLYCFGV,Zane Levy,GTXPro,Opentech,Engaging,2016-12-22,2017-05-22,472.0,5,2,2017,0,0
EUG019AS,Corliss Cosme,GTX Basic,Hottechi,Engaging,2016-12-23,2017-05-22,472.0,5,2,2017,0,0
IE7VQ5BA,Daniell Hammack,GTX Plus Basic,Finhigh,Engaging,2016-12-23,2017-05-22,472.0,5,2,2017,0,0
01QKN578,Darcel Schlecht,GTXPro,Funholding,Won,2016-12-23,2017-03-20,2713.125,3,1,2017,1,0
M0JKP0HT,Gladys Colclough,MG Advanced,Isdom,Won,2016-12-23,2017-03-13,2713.125,3,1,2017,1,0
ZC3KKSUK,James Ascencio,GTXPro,Plexzap,Won,2016-12-23,2017-03-02,2713.125,3,1,2017,1,0
3X8VLQ5G,Jonathan Berthelot,GTX Basic,Cancity,Won,2016-12-23,2017-03-12,469.0,3,1,2017,1,0
EZLXL6GL,Moses Frase,MG Special,Isdom,Won,2016-12-23,2017-03-07,58.0,3,1,2017,1,0
R8PEL8V8,Cecily Lampkin,MG Advanced,Isdom,Won,2016-12-24,2017-03-16,2713.125,3,1,2017,1,0
L1R32S8H,Corliss Cosme,GTX Plus Pro,Condax,Won,2016-12-24,2017-03-26,2713.125,3,1,2017,1,0
J7N8J8NM,Darcel Schlecht,MG Advanced,Toughzap,Won,2016-12-24,2017-03-14,2713.125,3,1,2017,1,0
TO7PGVP1,Elease Gluck,GTX Plus Pro,Green-Plus,Lost,2016-12-24,2017-03-29,0.0,3,1,2017,0,1
A051G1B4,Jonathan Berthelot,GTX Basic,Codehow,Won,2016-12-24,2017-03-31,517.0,3,1,2017,1,0
NMDMM5YJ,Moses Frase,GTX Basic,Dontechi,Won,2016-12-24,2017-03-03,615.0,3,1,2017,1,0
LWPJEV3U,Niesha Huffines,GTX Basic,Domzoom,Lost,2016-12-24,2017-03-10,0.0,3,1,2017,0,1
I93ZFHEM,Versie Hillebrand,MG Special,Condax,Won,2016-12-24,2017-03-08,62.0,3,1,2017,1,0
B2VJCVBB,Darcel Schlecht,GTX Plus Pro,Isdom,Won,2016-12-25,2017-03-13,2713.125,3,1,2017,1,0
F90O03ZH,Donn Cantrell,GTXPro,Kinnamplus,Lost,2016-12-25,2017-03-23,0.0,3,1,2017,0,1
PC78RLUX,Garret Kinder,GTX Basic,Yearin,Won,2016-12-25,2017-03-30,510.0,3,1,2017,1,0
X6GL64T5,Gladys Colclough,GTXPro,Warephase,Won,2016-12-25,2017-03-25,2713.125,3,1,2017,1,0
OWM3BPGW,Hayden Neloms,GTX Plus Basic,Green-Plus,Won,2016-12-25,2017-03-17,926.0,3,1,2017,1,0
RP5PS9A5,Lajuana Vencill,MG Special,Betatech,Won,2016-12-25,2017-03-10,56.0,3,1,2017,1,0
AI76U58A,Maureen Marcano,GTX Basic,Treequote,Engaging,2016-12-25,2017-05-22,472.0,5,2,2017,0,0
KFPM2LJW,Rosalina Dieter,GTX Basic,Hottechi,Engaging,2016-12-25,2017-05-22,472.0,5,2,2017,0,0
F2PW7WP2,Violet Mclelland,MG Special,Ontomedia,Won,2016-12-25,2017-03-05,47.0,3,1,2017,1,0
GK8YD2XW,Darcel Schlecht,GTX Basic,Rangreen,Lost,2016-12-26,2017-03-23,0.0,3,1,2017,0,1
U4LRR9E9,James Ascencio,GTX Plus Pro,Nam-zim,Won,2016-12-26,2017-03-10,2713.125,3,1,2017,1,0
B00UMAV4,Kami Bicknell,MG Advanced,Gogozoom,Engaging,2016-12-26,2017-05-22,472.0,5,2,2017,0,0
C8TV7R8A,Kary Hendrixson,GTXPro,Hottechi,Engaging,2016-12-26,2017-05-22,472.0,5,2,2017,0,0
9N55D1AH,Niesha Huffines,MG Advanced,Treequote,Won,2016-12-26,2017-03-02,2713.125,3,1,2017,1,0
2VCDVCIZ,Kary Hendrixson,GTX Basic,Hottechi,Engaging,2016-12-27,2017-05-22,472.0,5,2,2017,0,0
WI4PODA2,Kary Hendrixson,GTX Plus Pro,Faxquote,Won,2016-12-27,2017-03-15,2713.125,3,1,2017,1,0
VF1V41RI,Markita Hansen,MG Special,Kan-code,Lost,2016-12-27,2017-03-28,0.0,3,1,2017,0,1
1B4L7TNG,Markita Hansen,MG Advanced,Sonron,Lost,2016-12-27,2017-03-25,0.0,3,1,2017,0,1
MZAN11FT,Anna Snelling,GTX Basic,Conecom,Won,2016-12-28,2017-03-01,625.0,3,1,2017,1,0
0U3WVJO0,Corliss Cosme,GTXPro,Hottechi,Engaging,2016-12-28,2017-05-22,472.0,5,2,2017,0,0
0IO00FNS,Darcel Schlecht,GTXPro,Warephase,Lost,2016-12-28,2017-03-16,0.0,3,1,2017,0,1
8S6TNXYB,Darcel Schlecht,GTXPro,Conecom,Won,2016-12-28,2017-03-22,2713.125,3,1,2017,1,0
PMMW9JX3,Kary Hendrixson,GTX Basic,Hottechi,Engaging,2016-12-28,2017-05-22,472.0,5,2,2017,0,0
MOLGOSGE,Kary Hendrixson,GTX Plus Pro,Konex,Won,2016-12-28,2017-03-13,2713.125,3,1,2017,1,0
FA1VHZSV,Reed Clapper,MG Special,Vehement Capital Partners,Won,2016-12-28,2017-03-16,57.0,3,1,2017,1,0
PXQEX039,Versie Hillebrand,MG Special,Konmatfix,Won,2016-12-28,2017-03-28,51.0,3,1,2017,1,0
RX56S6G3,Vicki Laflamme,MG Advanced,Fasehatice,Won,2016-12-28,2017-03-13,2713.125,3,1,2017,1,0
G4F8W039,Anna Snelling,GTX Plus Pro,Rundofase,Won,2016-12-29,2017-03-27,2713.125,3,1,2017,1,0
4T31MWVO,Anna Snelling,MG Advanced,Stanredtax,Won,2016-12-29,2017-03-23,2713.125,3,1,2017,1,0
2HT2R2GY,Cassey Cress,GTX Plus Pro,Hottechi,Engaging,2016-12-29,2017-05-22,472.0,5,2,2017,0,0
83XN082U,Corliss Cosme,GTX Plus Pro,Ganjaflex,Won,2016-12-29,2017-03-23,2713.125,3,1,2017,1,0
J21W3WIW,Corliss Cosme,MG Advanced,Gekko & Co,Won,2016-12-29,2017-03-03,2713.125,3,1,2017,1,0
52UPJFYI,Gladys Colclough,GTX Basic,Domzoom,Won,2016-12-29,2017-03-19,571.0,3,1,2017,1,0
QOL51JIB,James Ascencio,GTX Basic,Goodsilron,Won,2016-12-29,2017-03-10,601.0,3,1,2017,1,0
13GM5I6M,Kami Bicknell,GTXPro,Hottechi,Engaging,2016-12-29,2017-05-22,472.0,5,2,2017,0,0
93AGN8A6,Markita Hansen,GTX Basic,Zoomit,Won,2016-12-29,2017-03-13,576.0,3,1,2017,1,0
J7UNJFJL,Marty Freudenburg,MG Special,Funholding,Won,2016-12-29,2017-03-03,52.0,3,1,2017,1,0
A4H5ESTU,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,2016-12-29,2017-03-13,1185.0,3,1,2017,1,0
8EZ04VQB,Reed Clapper,GTX Plus Basic,Gekko & Co,Lost,2016-12-29,2017-03-28,0.0,3,1,2017,0,1
4501T63I,Rosalina Dieter,MG Special,Plexzap,Won,2016-12-29,2017-03-14,56.0,3,1,2017,1,0
9IA34L8S,Vicki Laflamme,GTX Basic,Hottechi,Engaging,2016-12-29,2017-05-22,472.0,5,2,2017,0,0
FPNGEJRC,Violet Mclelland,MG Special,Opentech,Won,2016-12-29,2017-03-29,54.0,3,1,2017,1,0
S33WRL0Y,Zane Levy,GTXPro,Xx-holding,Won,2016-12-29,2017-03-13,2713.125,3,1,2017,1,0
Q7IRUJK7,Anna Snelling,GTX Plus Pro,Codehow,Won,2017-01-01,2017-03-01,2713.125,3,1,2017,1,0
DTZPYISJ,Daniell Hammack,GTX Plus Basic,Opentech,Won,2017-01-01,2017-03-19,1116.0,3,1,2017,1,0
Y9HWSG8Z,Darcel Schlecht,GTX Basic,Gogozoom,Won,2017-01-01,2017-03-20,510.0,3,1,2017,1,0
5T8Q2YID,Elease Gluck,MG Special,Hottechi,Engaging,2017-01-01,2017-05-22,472.0,5,2,2017,0,0
JOQCXC9Z,Jonathan Berthelot,GTX Basic,Streethex,Won,2017-01-01,2017-03-16,565.0,3,1,2017,1,0
AP7PCLAZ,Kami Bicknell,GTX Basic,Finjob,Won,2017-01-01,2017-03-26,633.0,3,1,2017,1,0
BIE471SO,Reed Clapper,MG Advanced,Xx-zobam,Won,2017-01-01,2017-03-29,2713.125,3,1,2017,1,0
UA8AWDG4,Vicki Laflamme,MG Advanced,Y-corporation,Won,2017-01-01,2017-03-22,2713.125,3,1,2017,1,0
BTT6YAVZ,Zane Levy,GTX Plus Basic,Green-Plus,Engaging,2017-01-01,2017-05-22,472.0,5,2,2017,0,0
FZDRB789,Zane Levy,GTXPro,Goodsilron,Won,2017-01-01,2017-03-18,2713.125,3,1,2017,1,0
PC1NUL8Q,Anna Snelling,MG Special,Hottechi,Won,2017-01-02,2017-03-02,60.0,3,1,2017,1,0
O7UUAK3Y,Corliss Cosme,GTX Plus Basic,dambase,Engaging,2017-01-02,2017-05-22,472.0,5,2,2017,0,0
TLOHEQ18,Corliss Cosme,GTX Plus Basic,Hottechi,Engaging,2017-01-02,2017-05-22,472.0,5,2,2017,0,0
F1X5ZJ7V,Jonathan Berthelot,GTX Basic,Dontechi,Won,2017-01-02,2017-05-04,572.0,5,2,2017,1,0
IF7MJ88P,Kary Hendrixson,GTX Basic,Goodsilron,Won,2017-01-02,2017-03-01,550.0,3,1,2017,1,0
06B7XWPC,Kary Hendrixson,GTXPro,Sonron,Won,2017-01-02,2017-03-17,2713.125,3,1,2017,1,0
12MQ3WM8,Marty Freudenburg,MG Advanced,Zumgoity,Won,2017-01-02,2017-03-10,2713.125,3,1,2017,1,0
91M6FY8S,Moses Frase,GTX Basic,Dontechi,Won,2017-01-02,2017-03-21,573.0,3,1,2017,1,0
0LNZRNEU,Violet Mclelland,GTX Basic,Zencorporation,Won,2017-01-02,2017-03-29,542.0,3,1,2017,1,0
NKOKUS7D,Cassey Cress,MG Advanced,Donware,Won,2017-01-03,2017-03-12,2713.125,3,1,2017,1,0
NF6GCTMV,Daniell Hammack,MG Advanced,Ganjaflex,Lost,2017-01-03,2017-03-22,0.0,3,1,2017,0,1
I4UCA7CU,Darcel Schlecht,GTX Plus Basic,Stanredtax,Won,2017-01-03,2017-03-21,1012.0,3,1,2017,1,0
EWDOBEM6,Hayden Neloms,MG Special,Hottechi,Engaging,2017-01-03,2017-05-22,472.0,5,2,2017,0,0
1LI7ETNZ,James Ascencio,GTX Plus Basic,Doncon,Won,2017-01-03,2017-03-06,990.0,3,1,2017,1,0
N36DEZBR,James Ascencio,GTXPro,Sunnamplex,Won,2017-01-03,2017-03-18,2713.125,3,1,2017,1,0
77ZECYVJ,Kary Hendrixson,GTX Basic,Finjob,Lost,2017-01-03,2017-03-17,0.0,3,1,2017,0,1
IRB461Y7,Kary Hendrixson,GTX Plus Basic,Xx-holding,Won,2017-01-03,2017-03-30,1054.0,3,1,2017,1,0
NM2Q3CGW,Vicki Laflamme,MG Special,Scotfind,Won,2017-01-03,2017-03-15,55.0,3,1,2017,1,0
OEEUEIPJ,Violet Mclelland,MG Special,Ganjaflex,Lost,2017-01-03,2017-03-05,0.0,3,1,2017,0,1
5E14LG51,Boris Faz,GTX Plus Basic,Iselectrics,Won,2017-01-04,2017-03-25,1073.0,3,1,2017,1,0
TIAGZQ54,Cecily Lampkin,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-01-04,2017-03-20,0.0,3,1,2017,0,1
QM6VR1H5,Daniell Hammack,GTX Plus Pro,Hottechi,Engaging,2017-01-04,2017-05-22,472.0,5,2,2017,0,0
QR2BDRAI,James Ascencio,MG Advanced,Hottechi,Engaging,2017-01-04,2017-05-22,472.0,5,2,2017,0,0
Z75ND4JF,Kary Hendrixson,GTX Basic,Hottechi,Engaging,2017-01-04,2017-05-22,472.0,5,2,2017,0,0
CRX91A45,Kary Hendrixson,GTX Basic,Faxquote,Won,2017-01-04,2017-03-16,586.0,3,1,2017,1,0
ZOQ8RC86,Marty Freudenburg,GTXPro,Treequote,Won,2017-01-04,2017-05-05,2713.125,5,2,2017,1,0
SV4SOO2K,Vicki Laflamme,GTX Plus Basic,Hottechi,Won,2017-01-04,2017-03-28,880.0,3,1,2017,1,0
ITHR5WLF,Vicki Laflamme,MG Advanced,Plexzap,Won,2017-01-04,2017-03-12,2713.125,3,1,2017,1,0
CGWJ1WHI,Wilburn Farren,MG Special,Hottechi,Engaging,2017-01-04,2017-05-22,472.0,5,2,2017,0,0
279625VN,Anna Snelling,MG Advanced,Funholding,Lost,2017-01-05,2017-03-25,0.0,3,1,2017,0,1
M16D8PYH,Daniell Hammack,GTX Plus Pro,Hottechi,Engaging,2017-01-05,2017-05-22,472.0,5,2,2017,0,0
RK52YU8S,Darcel Schlecht,GTXPro,Treequote,Lost,2017-01-05,2017-03-09,0.0,3,1,2017,0,1
E8EY51IC,Garret Kinder,GTX Plus Basic,Opentech,Lost,2017-01-05,2017-03-26,0.0,3,1,2017,0,1
HG07LMHI,Jonathan Berthelot,GTXPro,Treequote,Won,2017-01-05,2017-03-19,2713.125,3,1,2017,1,0
VPXW8RJS,Kami Bicknell,MG Advanced,Hottechi,Engaging,2017-01-05,2017-05-22,472.0,5,2,2017,0,0
85XNDIK1,Kary Hendrixson,GTX Basic,Blackzim,Lost,2017-01-05,2017-03-30,0.0,3,1,2017,0,1
2U54WYQ1,Vicki Laflamme,GTXPro,Goodsilron,Won,2017-01-05,2017-03-23,2713.125,3,1,2017,1,0
VCA1WAB0,Anna Snelling,MG Advanced,Funholding,Lost,2017-01-06,2017-03-21,0.0,3,1,2017,0,1
T7T1YIM7,Boris Faz,GTX Plus Pro,Hottechi,Engaging,2017-01-06,2017-05-22,472.0,5,2,2017,0,0
MXNVX2AM,Darcel Schlecht,GTXPro,Codehow,Lost,2017-01-06,2017-03-18,0.0,3,1,2017,0,1
1G866GH4,Darcel Schlecht,MG Special,Toughzap,Won,2017-01-06,2017-03-17,56.0,3,1,2017,1,0
WDG0B1IR,Gladys Colclough,MG Special,Rundofase,Lost,2017-01-06,2017-03-23,0.0,3,1,2017,0,1
Q5CABPMO,Gladys Colclough,MG Special,Funholding,Won,2017-01-06,2017-03-23,44.0,3,1,2017,1,0
HHBA93J5,Kary Hendrixson,GTX Basic,Konex,Won,2017-01-06,2017-03-27,532.0,3,1,2017,1,0
R0W6A9BG,Lajuana Vencill,GTX Basic,Treequote,Lost,2017-01-06,2017-05-10,0.0,5,2,2017,0,1
P5EGQ0HI,Lajuana Vencill,GTX Basic,Zumgoity,Lost,2017-01-06,2017-03-20,0.0,3,1,2017,0,1
L1EJIE5L,Reed Clapper,GTXPro,Kinnamplus,Lost,2017-01-06,2017-03-17,0.0,3,1,2017,0,1
S3XI6YB3,Versie Hillebrand,GTX Basic,Domzoom,Lost,2017-01-06,2017-03-24,0.0,3,1,2017,0,1
BBC3JB3H,Anna Snelling,GTX Basic,Isdom,Won,2017-01-07,2017-03-08,622.0,3,1,2017,1,0
4JHY98UG,Cassey Cress,GTX Basic,Hottechi,Engaging,2017-01-07,2017-05-22,472.0,5,2,2017,0,0
7XVLKX8G,Cecily Lampkin,GTX Plus Pro,Cancity,Lost,2017-01-07,2017-03-05,0.0,3,1,2017,0,1
G39V1X3G,Corliss Cosme,MG Special,Hottechi,Engaging,2017-01-07,2017-05-22,472.0,5,2,2017,0,0
OX4P78HP,Corliss Cosme,GTX Plus Basic,Xx-zobam,Won,2017-01-07,2017-03-16,1257.0,3,1,2017,1,0
72LNJRY9,Maureen Marcano,GTX Plus Basic,Lexiqvolax,Won,2017-01-07,2017-03-25,1135.0,3,1,2017,1,0
8C2WG2FB,Zane Levy,MG Advanced,Hottechi,Lost,2017-01-07,2017-03-28,0.0,3,1,2017,0,1
L0345WKB,Zane Levy,GTXPro,Newex,Won,2017-01-07,2017-03-14,2713.125,3,1,2017,1,0
S24L8LVR,Anna Snelling,GTX Plus Pro,dambase,Won,2017-01-08,2017-03-18,2713.125,3,1,2017,1,0
JXWXEJXE,Lajuana Vencill,MG Special,Ron-tech,Won,2017-01-08,2017-03-27,47.0,3,1,2017,1,0
W2JCRPLX,Markita Hansen,MG Advanced,Konex,Won,2017-01-08,2017-03-22,2713.125,3,1,2017,1,0
EQCD7G7Q,Rosalina Dieter,GTX Basic,Initech,Engaging,2017-01-08,2017-05-22,472.0,5,2,2017,0,0
1M2I2NXQ,Rosie Papadopoulos,MG Special,Donware,Won,2017-01-08,2017-03-26,47.0,3,1,2017,1,0
XYNTWPN1,Violet Mclelland,MG Special,Rundofase,Engaging,2017-01-08,2017-05-22,472.0,5,2,2017,0,0
54EGR0AD,Violet Mclelland,MG Special,Yearin,Won,2017-01-08,2017-03-25,63.0,3,1,2017,1,0
VT5Y73GX,Anna Snelling,MG Special,Betatech,Won,2017-01-09,2017-03-15,56.0,3,1,2017,1,0
8O9V7UOZ,Anna Snelling,MG Special,Rundofase,Won,2017-01-09,2017-03-01,65.0,3,1,2017,1,0
GIIC5H9X,Boris Faz,GTX Plus Pro,Donquadtech,Won,2017-01-09,2017-03-19,2713.125,3,1,2017,1,0
9WMU7YHD,Cassey Cress,MG Special,Mathtouch,Won,2017-01-09,2017-03-03,53.0,3,1,2017,1,0
